index,Core Density,CC AB,F1,Self Activation Status,Impurity
20_With Self Activation_Network_92,20,0.3070211699780996,0.0,With Self Activation,40.0
20_With Self Activation_Network_93,20,-0.5756011912339974,0.0,With Self Activation,40.0
20_With Self Activation_Network_94,20,-0.0019124215497757,0.0,With Self Activation,40.0
20_With Self Activation_Network_95,20,-0.5205843911466965,0.0,With Self Activation,40.0
20_With Self Activation_Network_96,20,0.1194021129315455,0.0,With Self Activation,40.0
20_With Self Activation_Network_97,20,-0.2144209740156087,0.0,With Self Activation,40.0
20_With Self Activation_Network_98,20,-0.1730262057435863,0.0,With Self Activation,40.0
20_With Self Activation_Network_99,20,-0.2382430845175153,0.0,With Self Activation,40.0
20_With Self Activation_Network_0,20,0.308924141770821,0.0,With Self Activation,60.0
20_With Self Activation_Network_1,20,0.760194182996689,0.0,With Self Activation,60.0
20_With Self Activation_Network_2,20,-0.890104793234929,0.0,With Self Activation,60.0
20_With Self Activation_Network_3,20,0.4907116197702155,0.0,With Self Activation,60.0
20_With Self Activation_Network_4,20,0.4629298657068419,0.0,With Self Activation,60.0
20_With Self Activation_Network_5,20,-0.1825870088462835,0.0,With Self Activation,60.0
20_With Self Activation_Network_6,20,0.4647205049783136,0.0,With Self Activation,60.0
20_With Self Activation_Network_7,20,0.4368788619064585,0.0,With Self Activation,60.0
20_With Self Activation_Network_8,20,0.6364526796647922,0.0,With Self Activation,60.0
20_With Self Activation_Network_9,20,0.1690402977082478,0.0,With Self Activation,60.0
20_With Self Activation_Network_10,20,-0.3111012669307058,0.0,With Self Activation,60.0
20_With Self Activation_Network_11,20,0.624692113312329,0.0,With Self Activation,60.0
20_With Self Activation_Network_12,20,0.0769884388571292,0.0,With Self Activation,60.0
20_With Self Activation_Network_13,20,0.0658993609354051,0.0,With Self Activation,60.0
20_With Self Activation_Network_14,20,0.0647879234311616,0.0,With Self Activation,60.0
20_With Self Activation_Network_15,20,0.4991939986237646,0.0,With Self Activation,60.0
20_With Self Activation_Network_16,20,0.3415461948014588,0.0,With Self Activation,60.0
20_With Self Activation_Network_17,20,0.7018954430359129,0.0,With Self Activation,60.0
20_With Self Activation_Network_18,20,0.2874802399041501,0.0,With Self Activation,60.0
20_With Self Activation_Network_19,20,0.1156126257179531,0.0,With Self Activation,60.0
20_With Self Activation_Network_20,20,0.2631760040834038,0.0,With Self Activation,60.0
20_With Self Activation_Network_21,20,0.1844435221176648,0.0,With Self Activation,60.0
20_With Self Activation_Network_22,20,0.1896304854498622,0.0,With Self Activation,60.0
20_With Self Activation_Network_23,20,0.2411588557209448,0.0,With Self Activation,60.0
20_With Self Activation_Network_24,20,0.5267938888753478,0.0,With Self Activation,60.0
20_With Self Activation_Network_25,20,0.173756663354561,0.0,With Self Activation,60.0
20_With Self Activation_Network_26,20,-0.2931353236208295,0.0,With Self Activation,60.0
20_With Self Activation_Network_27,20,0.2160648271055525,0.0,With Self Activation,60.0
20_With Self Activation_Network_28,20,0.7985101097149563,0.0,With Self Activation,60.0
20_With Self Activation_Network_29,20,0.4757529268621311,0.0,With Self Activation,60.0
20_With Self Activation_Network_30,20,0.5566978167015596,0.0,With Self Activation,60.0
20_With Self Activation_Network_31,20,0.2879478582947896,0.0,With Self Activation,60.0
20_With Self Activation_Network_32,20,0.7117683312655504,0.0,With Self Activation,60.0
20_With Self Activation_Network_33,20,-0.157555701274206,0.0,With Self Activation,60.0
20_With Self Activation_Network_34,20,0.3594900731587917,0.0,With Self Activation,60.0
20_With Self Activation_Network_35,20,0.5274752893713962,0.0,With Self Activation,60.0
20_With Self Activation_Network_36,20,-0.3980007580609088,0.0,With Self Activation,60.0
20_With Self Activation_Network_37,20,-0.2622861269040547,0.0,With Self Activation,60.0
20_With Self Activation_Network_38,20,-0.2591606998275837,0.0,With Self Activation,60.0
20_With Self Activation_Network_39,20,0.524241634184293,0.0,With Self Activation,60.0
20_With Self Activation_Network_40,20,-0.2832527168150864,0.0,With Self Activation,60.0
20_With Self Activation_Network_41,20,0.0312730046413863,0.0,With Self Activation,60.0
20_With Self Activation_Network_42,20,0.2643032155479065,0.0,With Self Activation,60.0
20_With Self Activation_Network_43,20,0.57732330082072,0.0,With Self Activation,60.0
20_With Self Activation_Network_44,20,-0.0737324719940887,0.0,With Self Activation,60.0
20_With Self Activation_Network_45,20,0.1226521300409573,0.0,With Self Activation,60.0
20_With Self Activation_Network_46,20,-0.1359863911092584,0.0,With Self Activation,60.0
20_With Self Activation_Network_47,20,0.110694142757042,0.0,With Self Activation,60.0
20_With Self Activation_Network_48,20,-0.1031196184713861,0.0,With Self Activation,60.0
20_With Self Activation_Network_49,20,0.0048922819001232,0.0,With Self Activation,60.0
20_With Self Activation_Network_50,20,0.7991573400967212,0.0,With Self Activation,60.0
20_With Self Activation_Network_51,20,-0.291755326067157,0.0,With Self Activation,60.0
20_With Self Activation_Network_52,20,0.4395602772688624,0.0,With Self Activation,60.0
20_With Self Activation_Network_53,20,0.0517936512330227,0.0,With Self Activation,60.0
20_With Self Activation_Network_54,20,0.8111066458808117,0.0,With Self Activation,60.0
20_With Self Activation_Network_55,20,0.5651548057962207,0.0,With Self Activation,60.0
20_With Self Activation_Network_56,20,0.205028934906552,0.0,With Self Activation,60.0
20_With Self Activation_Network_57,20,0.5137005312928375,0.0,With Self Activation,60.0
20_With Self Activation_Network_58,20,0.3978467654737442,0.0,With Self Activation,60.0
20_With Self Activation_Network_59,20,-0.5324891537398572,0.0,With Self Activation,60.0
20_With Self Activation_Network_60,20,-0.0279047559028914,0.0,With Self Activation,60.0
20_With Self Activation_Network_61,20,0.1810041013846513,0.0,With Self Activation,60.0
20_With Self Activation_Network_62,20,0.4467875724056147,0.0,With Self Activation,60.0
20_With Self Activation_Network_63,20,-0.5133021877917573,0.0,With Self Activation,60.0
20_With Self Activation_Network_64,20,0.8320703233473505,0.0,With Self Activation,60.0
20_With Self Activation_Network_65,20,0.1795433251264123,0.0,With Self Activation,60.0
20_With Self Activation_Network_66,20,0.1639199153751125,0.0,With Self Activation,60.0
20_With Self Activation_Network_67,20,0.1373410290959751,0.0,With Self Activation,60.0
20_With Self Activation_Network_68,20,-0.2242424825044317,0.0,With Self Activation,60.0
20_With Self Activation_Network_69,20,0.6260479502287695,0.0,With Self Activation,60.0
20_With Self Activation_Network_70,20,-0.2250558194254064,0.0,With Self Activation,60.0
20_With Self Activation_Network_71,20,0.5738381041120216,0.0,With Self Activation,60.0
20_With Self Activation_Network_72,20,-0.0033252910000775,0.0,With Self Activation,60.0
20_With Self Activation_Network_73,20,-0.6502362874381389,0.0,With Self Activation,60.0
20_With Self Activation_Network_74,20,0.7439785841708835,0.0,With Self Activation,60.0
20_With Self Activation_Network_75,20,0.0849544576512544,0.0,With Self Activation,60.0
20_With Self Activation_Network_76,20,-0.2097649491800401,0.0,With Self Activation,60.0
20_With Self Activation_Network_77,20,-0.1601661707673838,0.0,With Self Activation,60.0
20_With Self Activation_Network_78,20,-0.1573960928658069,0.0,With Self Activation,60.0
20_With Self Activation_Network_79,20,-0.3513090418573822,0.0,With Self Activation,60.0
20_With Self Activation_Network_80,20,0.423299315648773,0.0,With Self Activation,60.0
20_With Self Activation_Network_81,20,0.345134837357267,0.0,With Self Activation,60.0
20_With Self Activation_Network_82,20,-0.1969379302829318,0.0,With Self Activation,60.0
20_With Self Activation_Network_83,20,-0.0226767952161571,0.0,With Self Activation,60.0
20_With Self Activation_Network_84,20,0.573553497039653,0.0,With Self Activation,60.0
20_With Self Activation_Network_85,20,0.4583791119384259,0.0,With Self Activation,60.0
20_With Self Activation_Network_86,20,0.5218242236369752,0.0,With Self Activation,60.0
20_With Self Activation_Network_87,20,0.0265987177695466,0.0,With Self Activation,60.0
20_With Self Activation_Network_88,20,0.6540435259144787,0.0,With Self Activation,60.0
20_With Self Activation_Network_89,20,0.3407815383052923,0.0,With Self Activation,60.0
20_With Self Activation_Network_90,20,0.0880825666739143,0.0,With Self Activation,60.0
20_With Self Activation_Network_91,20,0.3492303717716717,0.0,With Self Activation,60.0
20_With Self Activation_Network_92,20,0.2942739489852474,0.0,With Self Activation,60.0
20_With Self Activation_Network_93,20,0.0233922395409704,0.0,With Self Activation,60.0
20_With Self Activation_Network_94,20,-0.3758376967851674,0.0,With Self Activation,60.0
20_With Self Activation_Network_95,20,-0.1538807078741774,0.0,With Self Activation,60.0
20_With Self Activation_Network_96,20,0.4147647128259627,0.0,With Self Activation,60.0
20_With Self Activation_Network_97,20,0.4311814439795848,0.0,With Self Activation,60.0
20_With Self Activation_Network_98,20,-0.8918782826612686,0.0,With Self Activation,60.0
20_With Self Activation_Network_99,20,0.8703026403616665,0.0,With Self Activation,60.0
20_With Self Activation_Network_0,20,0.5170508579859837,0.0,With Self Activation,80.0
20_With Self Activation_Network_1,20,0.2074347241540151,0.0,With Self Activation,80.0
20_With Self Activation_Network_2,20,0.6385627267685182,0.0,With Self Activation,80.0
20_With Self Activation_Network_3,20,0.3651229740979557,0.0,With Self Activation,80.0
20_With Self Activation_Network_4,20,0.2382476484682962,0.0,With Self Activation,80.0
20_With Self Activation_Network_5,20,0.7564095619297893,0.0,With Self Activation,80.0
20_With Self Activation_Network_6,20,0.2727562423662349,0.0,With Self Activation,80.0
20_With Self Activation_Network_7,20,0.6364773797161544,0.0,With Self Activation,80.0
20_With Self Activation_Network_8,20,0.4364187366712722,0.0,With Self Activation,80.0
20_With Self Activation_Network_9,20,0.3655634162500087,0.0,With Self Activation,80.0
20_With Self Activation_Network_10,20,0.3398022307977237,0.0,With Self Activation,80.0
20_With Self Activation_Network_11,20,0.5234570569360361,0.0,With Self Activation,80.0
20_With Self Activation_Network_12,20,0.7000785534405612,0.0,With Self Activation,80.0
20_With Self Activation_Network_13,20,0.4019687541248743,0.0,With Self Activation,80.0
20_With Self Activation_Network_14,20,0.4597912349309099,0.0,With Self Activation,80.0
20_With Self Activation_Network_15,20,0.3984971838136174,0.0,With Self Activation,80.0
20_With Self Activation_Network_16,20,-0.044527943762299,0.0,With Self Activation,80.0
20_With Self Activation_Network_17,20,0.1755371384082107,0.0,With Self Activation,80.0
20_With Self Activation_Network_18,20,0.4249035021451016,0.0,With Self Activation,80.0
20_With Self Activation_Network_19,20,0.7170874407908086,0.0,With Self Activation,80.0
20_With Self Activation_Network_20,20,0.7085014670397949,0.0,With Self Activation,80.0
20_With Self Activation_Network_21,20,0.7399170984669309,0.0,With Self Activation,80.0
20_With Self Activation_Network_22,20,0.6086154041167301,0.0,With Self Activation,80.0
20_With Self Activation_Network_23,20,0.2350870456553597,0.0,With Self Activation,80.0
20_With Self Activation_Network_24,20,0.3256191397413144,0.0,With Self Activation,80.0
20_With Self Activation_Network_25,20,0.5425476205765652,0.0,With Self Activation,80.0
20_With Self Activation_Network_26,20,0.7400006800568011,0.0,With Self Activation,80.0
20_With Self Activation_Network_27,20,0.3360926078560818,0.0,With Self Activation,80.0
20_With Self Activation_Network_28,20,0.483391731452549,0.0,With Self Activation,80.0
20_With Self Activation_Network_29,20,0.1699490594865884,0.0,With Self Activation,80.0
20_With Self Activation_Network_30,20,0.7248074539236046,0.0,With Self Activation,80.0
20_With Self Activation_Network_31,20,-0.0558394150476538,0.0,With Self Activation,80.0
20_With Self Activation_Network_32,20,0.7736734136821758,0.0,With Self Activation,80.0
20_With Self Activation_Network_33,20,0.7867342751377785,0.0,With Self Activation,80.0
20_With Self Activation_Network_34,20,0.1619010294118267,0.0,With Self Activation,80.0
20_With Self Activation_Network_35,20,0.2850532311891611,0.0,With Self Activation,80.0
20_With Self Activation_Network_36,20,0.5404641305018508,0.0,With Self Activation,80.0
20_With Self Activation_Network_37,20,0.5870274736873857,0.0,With Self Activation,80.0
20_With Self Activation_Network_38,20,0.4559945767301854,0.0,With Self Activation,80.0
20_With Self Activation_Network_39,20,0.6634878398595462,0.0,With Self Activation,80.0
20_With Self Activation_Network_40,20,0.2909345349338929,0.0,With Self Activation,80.0
20_With Self Activation_Network_41,20,1.0,0.0,With Self Activation,80.0
20_With Self Activation_Network_42,20,0.7413041068627232,0.0,With Self Activation,80.0
20_With Self Activation_Network_43,20,0.4089875806471811,0.0,With Self Activation,80.0
20_With Self Activation_Network_44,20,0.6555563016087733,0.0,With Self Activation,80.0
20_With Self Activation_Network_45,20,0.6880461079304335,0.0,With Self Activation,80.0
20_With Self Activation_Network_46,20,-0.1130673193373316,0.0,With Self Activation,80.0
20_With Self Activation_Network_47,20,0.5628142761912815,0.0,With Self Activation,80.0
20_With Self Activation_Network_48,20,0.5788877161000413,0.0,With Self Activation,80.0
20_With Self Activation_Network_49,20,0.2038493851640771,0.0,With Self Activation,80.0
20_With Self Activation_Network_50,20,0.1068397976692496,0.0,With Self Activation,80.0
20_With Self Activation_Network_51,20,-0.0880118281192835,0.0,With Self Activation,80.0
